GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
64769	3.83e-07	7.36e-10	0.0598	6.158163	0.3683647	580.76	MEAF6	MYST/Esa1 associated factor 6
147463	3.83e-07	7.23e-10	0.1353	6.160959	0.8337645	112.72	ANKRD29	ankyrin repeat domain 29
1277	3.96e-07	7.84e-10	0.1844	6.148037	1.1334485	812.34	COL1A1	collagen type I alpha 1 chain
5106	4.31e-07	8.77e-10	0.0627	-6.130245	-0.3841296	19519.1	PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial
105372485	4.57e-07	9.54e-10	0.0699	-6.117004	-0.42733	4563.62	LOC105372485	uncharacterized LOC105372485
54852	4.89e-07	1.05e-09	0.1466	6.10204	0.8947329	48.8	PAQR5	progestin and adipoQ receptor family member 5
101929089	4.96e-07	1.09e-09	0.0694	-6.095414	-0.4230442	658.13	TTC36-AS1	TTC36 and KMT2A antisense RNA 1
824	6.72e-07	1.51e-09	0.0741	6.042853	0.4477142	1137.46	CAPN2	calpain 2
5010	6.84e-07	1.58e-09	0.1475	6.035657	0.89033	47.32	CLDN11	claudin 11
54209	6.84e-07	1.62e-09	0.1967	6.032183	1.186489	50.2	TREM2	triggering receptor expressed on myeloid cells 2
55356	7.50e-07	1.86e-09	0.1972	6.009951	1.1851842	17.99	SLC22A15	solute carrier family 22 member 15
84775	7.50e-07	1.82e-09	0.0984	6.013233	0.5916612	42.8	ZNF607	zinc finger protein 607
5328	8.98e-07	2.27e-09	0.1174	5.977084	0.7016014	39.71	PLAU	plasminogen activator, urokinase
10516	9.19e-07	2.37e-09	0.1277	5.969933	0.7620756	521.54	FBLN5	fibulin 5
259232	9.69e-07	2.56e-09	0.167	5.957736	0.9952145	31.13	NALCN	sodium leak channel, non-selective
4016	1.01e-06	2.72e-09	0.2124	5.947495	1.2632439	23.63	LOXL1	lysyl oxidase like 1
2239	1.05e-06	2.87e-09	0.1336	5.938716	0.7935875	46.71	GPC4	glypican 4
400618	1.09e-06	3.05e-09	0.1474	5.928958	0.8736955	58.98	SOX9-AS1	SOX9 antisense RNA 1
10319	1.10e-06	3.14e-09	0.1988	5.923901	1.1779511	125.83	LAMC3	laminin subunit gamma 3
1281	1.21e-06	3.54e-09	0.1011	5.904164	0.5971727	3865.59	COL3A1	collagen type III alpha 1 chain
1850	1.21e-06	3.59e-09	0.2058	5.902226	1.2148599	39.63	DUSP8	dual specificity phosphatase 8
1289	1.23e-06	3.72e-09	0.138	5.896236	0.8137969	267.05	COL5A1	collagen type V alpha 1 chain
23498	1.25e-06	3.97e-09	0.0645	-5.885386	-0.3795462	4925.76	HAAO	3-hydroxyanthranilate 3,4-dioxygenase
10537	1.25e-06	3.94e-09	0.1881	5.886815	1.1072898	1066.66	UBD	ubiquitin D
643866	1.25e-06	3.87e-09	0.1893	-5.889557	-1.1149004	298.78	CBLN3	cerebellin 3 precursor
338382	1.34e-06	4.36e-09	0.1393	5.870005	0.8176106	26.74	RAB7B	RAB7B, member RAS oncogene family
100133941	1.39e-06	4.74e-09	0.1743	5.855974	1.020613	536.88	CD24	CD24 molecule
1557	1.39e-06	4.80e-09	0.1641	-5.853959	-0.9607185	3363.87	CYP2C19	cytochrome P450 family 2 subfamily C member 19
84206	1.39e-06	4.76e-09	0.1828	5.855455	1.0702326	8.45	MEX3B	mex-3 RNA binding family member B
54102	1.39e-06	4.62e-09	0.2123	5.860265	1.2440502	32.72	CLIC6	chloride intracellular channel 6
92558	1.44e-06	5.07e-09	0.1318	5.84487	0.7703948	66.14	BICDL1	BICD family like cargo adaptor 1
4060	1.48e-06	5.38e-09	0.1627	5.83483	0.9495309	955.98	LUM	lumican
57447	1.48e-06	5.33e-09	0.062	-5.836458	-0.3618986	10001.13	NDRG2	NDRG family member 2
4143	1.62e-06	5.97e-09	0.0589	-5.81772	-0.3428501	46993.1	MAT1A	methionine adenosyltransferase 1A
6372	1.80e-06	6.75e-09	0.2275	5.797127	1.3186814	34.63	CXCL6	C-X-C motif chemokine ligand 6
2669	1.89e-06	7.16e-09	0.1543	5.787064	0.8928335	55.93	GEM	GTP binding protein overexpressed in skeletal muscle
2919	1.93e-06	7.42e-09	0.2225	5.781207	1.2860481	17.44	CXCL1	C-X-C motif chemokine ligand 1
5125	2.26e-06	8.83e-09	0.1097	5.751736	0.631168	88.27	PCSK5	proprotein convertase subtilisin/kexin type 5
10998	2.73e-06	1.08e-08	0.0752	-5.717354	-0.4300603	11989.98	SLC27A5	solute carrier family 27 member 5
6809	2.88e-06	1.16e-08	0.0516	5.706032	0.2945044	247.42	STX3	syntaxin 3
1307	2.95e-06	1.20e-08	0.1835	5.699796	1.0456978	73.71	COL16A1	collagen type XVI alpha 1 chain
3694	3.10e-06	1.30e-08	0.2827	5.686628	1.6075679	9.06	ITGB6	integrin subunit beta 6
144501	3.10e-06	1.29e-08	0.2236	5.688012	1.271581	8.92	KRT80	keratin 80
64097	3.12e-06	1.32e-08	0.0877	5.683383	0.4987131	234.96	EPB41L4A	erythrocyte membrane protein band 4.1 like 4A
541471	3.22e-06	1.38e-08	0.1405	5.675569	0.7971972	55.18	MIR4435-2HG	MIR4435-2 host gene
6692	3.26e-06	1.42e-08	0.1832	5.671427	1.0388705	71.18	SPINT1	serine peptidase inhibitor, Kunitz type 1
5999	3.71e-06	1.65e-08	0.1857	5.644855	1.0484586	25.04	RGS4	regulator of G protein signaling 4
165	3.71e-06	1.64e-08	0.1732	5.646751	0.9782847	502.61	AEBP1	AE binding protein 1
4973	3.91e-06	1.76e-08	0.2457	5.633641	1.3842648	13.94	OLR1	oxidized low density lipoprotein receptor 1
28984	4.03e-06	1.84e-08	0.1566	5.626503	0.8813061	26.1	RGCC	regulator of cell cycle
8363	4.38e-06	2.05e-08	0.158	-5.608122	-0.8858042	18.04	H4C11	H4 clustered histone 11
8840	4.38e-06	2.02e-08	0.104	5.61007	0.5832975	39.63	CCN4	cellular communication network factor 4
339768	4.58e-06	2.17e-08	0.1925	-5.598085	-1.0776604	47.25	ESPNL	espin like
79816	4.60e-06	2.20e-08	0.1211	-5.595603	-0.6777103	22.92	TLE6	TLE family member 6, subcortical maternal complex member
80344	4.63e-06	2.24e-08	0.0527	-5.592222	-0.2945585	7577.24	DCAF11	DDB1 and CUL4 associated factor 11
9057	4.73e-06	2.31e-08	0.0431	5.586905	0.240797	159.73	SLC7A6	solute carrier family 7 member 6
5372	4.90e-06	2.43e-08	0.0706	-5.578555	-0.3937269	780.44	PMM1	phosphomannomutase 1
5754	5.10e-06	2.55e-08	0.1526	5.569845	0.849982	34.54	PTK7	protein tyrosine kinase 7 (inactive)
343071	5.10e-06	2.58e-08	0.2814	5.567805	1.5666628	52.7	PRAMEF10	PRAME family member 10
2934	5.59e-06	2.86e-08	0.1435	5.549845	0.7966238	1376.3	GSN	gelsolin
23114	5.70e-06	2.95e-08	0.1295	5.544559	0.7179173	187.38	NFASC	neurofascin
3491	6.51e-06	3.40e-08	0.1338	5.519521	0.7385498	130.74	CCN1	cellular communication network factor 1
100506930	6.72e-06	3.55e-08	0.1464	5.512033	0.8071177	12.31	LINC00665	long intergenic non-protein coding RNA 665
822	7.60e-06	4.05e-08	0.1178	5.488626	0.646605	133.33	CAPG	capping actin protein, gelsolin like
89795	7.62e-06	4.15e-08	0.1628	5.484526	0.8929621	22.82	NAV3	neuron navigator 3
55769	7.62e-06	4.14e-08	0.1167	5.484652	0.6400607	193.68	ZNF83	zinc finger protein 83
1116	7.91e-06	4.35e-08	0.2445	5.476105	1.3386789	1633.98	CHI3L1	chitinase 3 like 1
128239	8.43e-06	4.68e-08	0.1796	5.462996	0.9812004	16.01	IQGAP3	IQ motif containing GTPase activating protein 3
6662	8.47e-06	4.75e-08	0.173	5.46042	0.9444439	103.18	SOX9	SRY-box transcription factor 9
56667	8.56e-06	4.85e-08	0.2984	5.456736	1.6283812	12.26	MUC13	mucin 13, cell surface associated
10418	8.56e-06	4.89e-08	0.1919	5.455152	1.0467145	43.4	SPON1	spondin 1
112268426	8.99e-06	5.19e-08	0.1362	5.44478	0.7414573	15.3	LOC112268426	
8362	9.50e-06	5.53e-08	0.1482	-5.433273	-0.8054173	19.14	H4C12	H4 clustered histone 12
6472	1.02e-05	5.99e-08	0.0417	-5.419074	-0.2261078	5826.05	SHMT2	serine hydroxymethyltransferase 2
2639	1.05e-05	6.26e-08	0.076	-5.41134	-0.4110743	2138.69	GCDH	glutaryl-CoA dehydrogenase
9235	1.12e-05	6.70e-08	0.1333	5.39894	0.7197292	4450.19	IL32	interleukin 32
84215	1.14e-05	6.92e-08	0.2148	5.393348	1.1585265	9.44	ZNF541	zinc finger protein 541
114804	1.17e-05	7.13e-08	0.1216	5.387931	0.6549472	45.5	RNF157	ring finger protein 157
2202	1.18e-05	7.29e-08	0.2293	5.383948	1.2343622	209.86	EFEMP1	EGF containing fibulin extracellular matrix protein 1
101928205	1.20e-05	7.48e-08	0.1588	5.37928	0.8541211	7.74	LINC02097	long intergenic non-protein coding RNA 2097
2152	1.21e-05	7.62e-08	0.1542	5.37585	0.8288743	44.13	F3	coagulation factor III, tissue factor
218	1.21e-05	7.62e-08	0.2036	5.376016	1.0947465	58.57	ALDH3A1	aldehyde dehydrogenase 3 family member A1
486	1.23e-05	7.81e-08	0.1973	5.371397	1.0596218	102.77	FXYD2	FXYD domain containing ion transport regulator 2
112597	1.25e-05	8.06e-08	0.1448	5.365684	0.7772003	28.79	CYTOR	cytoskeleton regulator RNA
3762	1.36e-05	8.79e-08	0.1689	5.350095	0.9037154	23.15	KCNJ5	potassium inwardly rectifying channel subfamily J member 5
4072	1.42e-05	9.35e-08	0.2185	5.338835	1.1667655	91.1	EPCAM	epithelial cell adhesion molecule
771	1.42e-05	9.32e-08	0.2849	5.339412	1.5210357	52.75	CA12	carbonic anhydrase 12
8722	1.45e-05	9.67e-08	0.0534	-5.332884	-0.284766	2357.72	CTSF	cathepsin F
84624	1.52e-05	1.05e-07	0.1913	5.31835	1.0172686	20.32	FNDC1	fibronectin type III domain containing 1
2167	1.52e-05	1.02e-07	0.2269	5.322343	1.2075674	148.4	FABP4	fatty acid binding protein 4
439990	1.52e-05	1.05e-07	0.0908	5.318307	0.4828155	49.95	LINC00857	long intergenic non-protein coding RNA 857
116085	1.52e-05	1.04e-07	0.3251	5.319117	1.7291022	10.56	SLC22A12	solute carrier family 22 member 12
5413	1.62e-05	1.12e-07	0.1431	5.305323	0.7592522	14.79	SEPTIN5	septin 5
728464	1.68e-05	1.18e-07	0.1423	5.296011	0.7538853	26.56	METTL24	methyltransferase like 24
79690	1.68e-05	1.19e-07	0.1396	5.294845	0.7390008	15.65	GAL3ST4	galactose-3-O-sulfotransferase 4
80201	1.68e-05	1.19e-07	0.2735	5.295124	1.4484615	190.55	HKDC1	hexokinase domain containing 1
8532	1.73e-05	1.24e-07	0.1887	5.287911	0.9976994	26.6	CPZ	carboxypeptidase Z
27319	1.82e-05	1.31e-07	0.2002	5.277121	1.0564617	8.77	BHLHE22	basic helix-loop-helix family member e22
6281	1.82e-05	1.32e-07	0.0741	5.275532	0.3910443	1040.25	S100A10	S100 calcium binding protein A10
1805	1.83e-05	1.34e-07	0.1786	5.273594	0.9417843	454.72	DPT	dermatopontin
304	1.97e-05	1.45e-07	0.114	5.258552	0.5997285	141.56	ANXA2P2	annexin A2 pseudogene 2
14	1.98e-05	1.47e-07	0.0383	-5.256394	-0.2013577	1962.7	AAMP	angio associated migratory cell protein
143941	2.04e-05	1.53e-07	0.0745	-5.249088	-0.3912389	1142.79	TTC36	tetratricopeptide repeat domain 36
84886	2.14e-05	1.61e-07	0.09	5.239131	0.4713814	267.57	C1orf198	chromosome 1 open reading frame 198
1285	2.14e-05	1.62e-07	0.1984	5.238052	1.0390255	47.69	COL4A3	collagen type IV alpha 3 chain
150	2.18e-05	1.66e-07	0.2202	5.233585	1.1526417	15.41	ADRA2A	adrenoceptor alpha 2A
51253	2.21e-05	1.70e-07	0.0458	-5.229084	-0.2392979	2004.86	MRPL37	mitochondrial ribosomal protein L37
3958	2.45e-05	1.90e-07	0.1151	5.20902	0.599368	294.66	LGALS3	galectin 3
51186	2.46e-05	1.92e-07	0.0897	5.20676	0.4669903	189.27	TCEAL9	transcription elongation factor A like 9
5063	2.53e-05	1.99e-07	0.2156	5.200716	1.121468	32.21	PAK3	p21 (RAC1) activated kinase 3
114801	2.53e-05	2.00e-07	0.2195	5.199389	1.1413831	8.19	TMEM200A	transmembrane protein 200A
645382	2.56e-05	2.05e-07	0.2803	5.194645	1.4562716	43.03	PRAMEF33	PRAME family member 33
161835	2.56e-05	2.05e-07	0.1809	5.195114	0.9397821	9	FSIP1	fibrous sheath interacting protein 1
105378724	2.69e-05	2.17e-07	0.1146	-5.184039	-0.5939064	11.98	LOC105378724	uncharacterized LOC105378724
100129278	3.33e-05	2.72e-07	0.2017	5.141649	1.0369034	35.23	TDRD15	tudor domain containing 15
84662	3.33e-05	2.71e-07	0.17	5.142473	0.8743966	72.74	GLIS2	GLIS family zinc finger 2
2954	3.58e-05	2.97e-07	0.069	-5.125245	-0.3534716	3861.74	GSTZ1	glutathione S-transferase zeta 1
388115	3.58e-05	2.97e-07	0.1038	5.125272	0.5320982	189.17	CCDC9B	coiled-coil domain containing 9B
2195	3.59e-05	3.04e-07	0.127	5.121103	0.6505328	1385.41	FAT1	FAT atypical cadherin 1
1808	3.59e-05	3.00e-07	0.0946	5.123188	0.4848616	929.03	DPYSL2	dihydropyrimidinase like 2
120425	3.59e-05	3.03e-07	0.0845	5.121875	0.4325916	197.56	JAML	junction adhesion molecule like
100288911	3.68e-05	3.15e-07	0.1745	5.114361	0.8923925	9.29	CRIM1-DT	CRIM1 divergent transcript
2171	3.68e-05	3.16e-07	0.1664	5.113896	0.8507476	99.61	FABP5	fatty acid binding protein 5
7260	3.81e-05	3.31e-07	0.0607	-5.105059	-0.3098722	271.5	EIPR1	EARP complex and GARP complex interacting protein 1
282996	3.81e-05	3.29e-07	0.2453	5.10624	1.2523325	15.15	RBM20	RNA binding motif protein 20
6347	3.86e-05	3.37e-07	0.1271	5.101274	0.6485831	85.63	CCL2	C-C motif chemokine ligand 2
6424	4.09e-05	3.60e-07	0.245	5.088977	1.2470076	12.48	SFRP4	secreted frizzled related protein 4
127435	4.17e-05	3.69e-07	0.1411	5.084435	0.7172193	173.57	PODN	podocan
3651	4.24e-05	3.79e-07	0.2601	5.079159	1.321081	11.37	PDX1	pancreatic and duodenal homeobox 1
4313	4.24e-05	3.80e-07	0.1419	5.078933	0.7208866	235.64	MMP2	matrix metallopeptidase 2
161247	4.30e-05	3.88e-07	0.1179	-5.074799	-0.5983545	143.41	FITM1	fat storage inducing transmembrane protein 1
64105	4.56e-05	4.14e-07	0.1572	5.062558	0.7955878	14.43	CENPK	centromere protein K
116138	4.58e-05	4.18e-07	0.0385	-5.060795	-0.1949196	1475.89	KLHDC3	kelch domain containing 3
35	4.62e-05	4.24e-07	0.0849	-5.057909	-0.4294114	3864.51	ACADS	acyl-CoA dehydrogenase short chain
1728	4.69e-05	4.33e-07	0.1655	5.053634	0.8361289	61.46	NQO1	NAD(P)H quinone dehydrogenase 1
563	4.87e-05	4.52e-07	0.0603	-5.045604	-0.3043222	43065.56	AZGP1	alpha-2-glycoprotein 1, zinc-binding
5827	4.87e-05	4.55e-07	0.0693	-5.044362	-0.3495298	4037.18	PXMP2	peroxisomal membrane protein 2
23255	4.97e-05	4.70e-07	0.1076	5.038049	0.542089	56.71	MTCL1	microtubule crosslinking factor 1
2705	4.97e-05	4.69e-07	0.0472	-5.038541	-0.2379751	7844.84	GJB1	gap junction protein beta 1
4288	5.10e-05	4.87e-07	0.1484	5.031374	0.7464832	49.78	MKI67	marker of proliferation Ki-67
4239	5.10e-05	4.88e-07	0.1355	5.031013	0.6816693	554.55	MFAP4	microfibril associated protein 4
103021296	5.32e-05	5.17e-07	0.1516	5.019927	0.7608123	7.03	SLC26A9-AS1	SLC26A9 and RAB7B antisense RNA 1
107986183	5.32e-05	5.23e-07	0.251	-5.017807	-1.2592812	16.31	LOC107986183	
494514	5.32e-05	5.24e-07	0.1165	5.017493	0.5846272	20.95	TYMSOS	TYMS opposite strand RNA
8192	5.32e-05	5.18e-07	0.0681	-5.019691	-0.3418338	539.48	CLPP	caseinolytic mitochondrial matrix peptidase proteolytic subunit
100526833	5.32e-05	5.22e-07	0.1439	5.018166	0.7223571	16.76	SEPT5-GP1BB	SEPT5-GP1BB readthrough
56521	5.37e-05	5.32e-07	0.0788	-5.014533	-0.3951146	452.16	DNAJC12	DnaJ heat shock protein family (Hsp40) member C12
284406	5.40e-05	5.37e-07	0.1031	5.012651	0.5165603	38.26	ZFP82	ZFP82 zinc finger protein
7584	5.42e-05	5.42e-07	0.0663	5.010707	0.3320114	61.8	ZNF35	zinc finger protein 35
5865	5.49e-05	5.52e-07	0.308	5.007222	1.5422748	9.44	RAB3B	RAB3B, member RAS oncogene family
11015	5.53e-05	5.59e-07	0.1101	5.004832	0.5508942	284.8	KDELR3	KDEL endoplasmic reticulum protein retention receptor 3
3697	5.65e-05	5.74e-07	0.0583	-4.999718	-0.2915287	56426.42	ITIH1	inter-alpha-trypsin inhibitor heavy chain 1
144195	5.65e-05	5.78e-07	0.1555	4.998398	0.7771654	30.29	SLC2A14	solute carrier family 2 member 14
2719	5.67e-05	5.83e-07	0.2771	4.996814	1.3848165	86.8	GPC3	glypican 3
2736	5.72e-05	5.95e-07	0.1889	4.992988	0.9432927	10.66	GLI2	GLI family zinc finger 2
1029	5.72e-05	5.91e-07	0.2012	4.993976	1.0047742	8.56	CDKN2A	cyclin dependent kinase inhibitor 2A
9023	5.75e-05	6.01e-07	0.2314	4.990928	1.155079	8.37	CH25H	cholesterol 25-hydroxylase
401647	6.19e-05	6.50e-07	0.1698	4.975871	0.844883	17.05	GOLGA7B	golgin A7 family member B
144571	6.61e-05	6.98e-07	0.1704	4.962031	0.8456256	2435.56	A2M-AS1	A2M antisense RNA 1
9267	6.84e-05	7.25e-07	0.0467	-4.954506	-0.2316169	741.72	CYTH1	cytohesin 1
63924	7.22e-05	7.70e-07	0.2044	4.942735	1.0102241	22.1	CIDEC	cell death inducing DFFA like effector c
93166	7.23e-05	7.75e-07	0.1363	4.941479	0.6735163	13.86	PRDM6	PR/SET domain 6
57639	7.28e-05	7.84e-07	0.091	4.939265	0.4496458	144.02	CCDC146	coiled-coil domain containing 146
51081	7.37e-05	7.98e-07	0.0425	-4.935887	-0.2096033	1000.85	MRPS7	mitochondrial ribosomal protein S7
10267	7.39e-05	8.04e-07	0.1355	-4.934321	-0.6684636	323.06	RAMP1	receptor activity modifying protein 1
9398	7.44e-05	8.14e-07	0.0491	4.932098	0.2423028	107.41	CD101	CD101 molecule
106614088	7.44e-05	8.18e-07	0.1347	4.931035	0.6642134	119.87	MIR34AHG	MIR34A host gene
11123	7.58e-05	8.38e-07	0.0725	4.926339	0.3571927	81.61	RCAN3	RCAN family member 3
2042	7.63e-05	8.47e-07	0.1625	4.92421	0.8003326	142.3	EPHA3	EPH receptor A3
10257	7.63e-05	8.51e-07	0.1359	4.923286	0.669278	125.21	ABCC4	ATP binding cassette subfamily C member 4
1030	7.68e-05	8.70e-07	0.1252	4.918963	0.6157446	22.8	CDKN2B	cyclin dependent kinase inhibitor 2B
89927	7.68e-05	8.74e-07	0.0546	-4.917999	-0.2687141	615.15	BMERB1	bMERB domain containing 1
9956	7.68e-05	8.74e-07	0.2013	4.918045	0.9899267	16.46	HS3ST2	heparan sulfate-glucosamine 3-sulfotransferase 2
54994	7.68e-05	8.69e-07	0.0349	-4.919187	-0.1716729	1205.2	GID8	GID complex subunit 8 homolog
146857	7.72e-05	8.83e-07	0.1186	4.916077	0.5828412	84.87	SLFN13	schlafen family member 13
6749	7.73e-05	8.88e-07	0.0277	-4.914994	-0.1360844	1175.44	SSRP1	structure specific recognition protein 1
7832	7.97e-05	9.20e-07	0.0813	4.908056	0.3988136	201.86	BTG2	BTG anti-proliferation factor 2
348249	8.34e-05	9.67e-07	0.0736	-4.898197	-0.3605989	1266.19	CCL15-CCL14	CCL15-CCL14 readthrough (NMD candidate)
6819	8.35e-05	9.73e-07	0.2596	4.89712	1.2715181	34.75	SULT1C2	sulfotransferase family 1C member 2
105371453	8.76e-05	1.03e-06	0.3215	4.886567	1.5708959	10.8	BCAN-AS1	BCAN antisense RNA 1
29763	9.02e-05	1.07e-06	0.1076	-4.878058	-0.5251123	484.94	PACSIN3	protein kinase C and casein kinase substrate in neurons 3
105369360	9.02e-05	1.07e-06	0.0811	-4.878677	-0.3955316	571.36	LINC02754	long intergenic non-protein coding RNA 2754
3855	9.02e-05	1.07e-06	0.1871	4.878608	0.9127443	227.79	KRT7	keratin 7
101928274	9.07e-05	1.08e-06	0.0733	-4.876193	-0.3575214	95.37	LOC101928274	uncharacterized LOC101928274
9380	9.84e-05	1.18e-06	0.0476	-4.859043	-0.2312227	12861.27	GRHPR	glyoxylate and hydroxypyruvate reductase
29015	9.92e-05	1.19e-06	0.0545	-4.856539	-0.2647959	2668.5	SLC43A3	solute carrier family 43 member 3
4023	1.02e-04	1.23e-06	0.2501	4.850321	1.2129188	58	LPL	lipoprotein lipase
10131	1.04e-04	1.26e-06	0.0471	-4.846143	-0.2280136	1946.35	TRAP1	TNF receptor associated protein 1
89932	1.04e-04	1.27e-06	0.1524	4.84474	0.7384492	69.3	PAPLN	papilin, proteoglycan like sulfated glycoprotein
150365	1.07e-04	1.32e-06	0.1215	4.83716	0.5874912	19.43	MEI1	meiotic double-stranded break formation protein 1
102724895	1.13e-04	1.39e-06	0.149	4.826851	0.7189912	24.99	LIVAR	liver cell viability associated lncRNA
4920	1.16e-04	1.43e-06	0.2173	4.820099	1.0476088	8.47	ROR2	receptor tyrosine kinase like orphan receptor 2
23529	1.16e-04	1.43e-06	0.1794	4.820923	0.8649729	10.94	CLCF1	cardiotrophin like cytokine factor 1
100507118	1.16e-04	1.44e-06	0.1209	4.819119	0.5823922	8.11	PRC1-AS1	PRC1 antisense RNA 1
7852	1.16e-04	1.45e-06	0.1172	4.817582	0.5646626	85.13	CXCR4	C-X-C motif chemokine receptor 4
23584	1.22e-04	1.53e-06	0.1848	4.807345	0.8883078	38.77	VSIG2	V-set and immunoglobulin domain containing 2
10256	1.22e-04	1.54e-06	0.2222	4.805729	1.0677318	33.03	CNKSR1	connector enhancer of kinase suppressor of Ras 1
645	1.22e-04	1.54e-06	0.0779	-4.805415	-0.3741636	2793.43	BLVRB	biliverdin reductase B
2644	1.24e-04	1.58e-06	0.088	-4.801209	-0.4222956	612.12	GCHFR	GTP cyclohydrolase I feedback regulator
6358	1.25e-04	1.60e-06	0.0951	-4.797707	-0.4563077	933.69	CCL14	C-C motif chemokine ligand 14
26751	1.27e-04	1.64e-06	0.1004	4.793645	0.48131	265.39	SH3YL1	SH3 and SYLF domain containing 1
7694	1.28e-04	1.66e-06	0.129	4.791501	0.6179576	30.9	ZNF135	zinc finger protein 135
26031	1.30e-04	1.69e-06	0.1099	4.78793	0.5262486	53.23	OSBPL3	oxysterol binding protein like 3
4337	1.31e-04	1.71e-06	0.0551	-4.784992	-0.263642	808.52	MOCS1	molybdenum cofactor synthesis 1
360	1.31e-04	1.72e-06	0.0727	-4.784219	-0.3478768	1488.51	AQP3	aquaporin 3 (Gill blood group)
913	1.32e-04	1.74e-06	0.1684	4.781186	0.8049948	19.42	CD1E	CD1e molecule
64393	1.32e-04	1.75e-06	0.1094	4.780566	0.5230282	629.64	ZMAT3	zinc finger matrin-type 3
5355	1.32e-04	1.73e-06	0.0986	4.782098	0.4716531	105.18	PLP2	proteolipid protein 2
3490	1.34e-04	1.78e-06	0.1017	4.77641	0.4858723	2227.36	IGFBP7	insulin like growth factor binding protein 7
150280	1.34e-04	1.79e-06	0.127	-4.775544	-0.6062657	75.65	HORMAD2	HORMA domain containing 2
