GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
10370	4.75e-26	1.40e-28	0.1093	-11.0903076	-1.21211614	804.28	CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2
2675	5.57e-26	1.68e-28	0.2078	-11.0739719	-2.30089873	46.01	GFRA2	GDNF family receptor alpha 2
388524	5.57e-26	1.71e-28	0.1009	11.072203	1.11703314	458.76	RPSA2	ribosomal protein SA 2
114793	7.42e-26	2.33e-28	0.1471	-11.0444704	-1.62451737	60.93	FMNL2	formin like 2
100422885	9.38e-26	3.01e-28	0.1105	11.021467	1.21811236	270.48	MIR1244-2	microRNA 1244-2
10092	1.77e-25	5.81e-28	0.0683	10.9622295	0.74919809	811.89	ARPC5	actin related protein 2/3 complex subunit 5
3587	2.68e-25	8.95e-28	0.1836	-10.9229553	-2.00506864	128.24	IL10RA	interleukin 10 receptor subunit alpha
8642	4.83e-25	1.65e-27	0.1589	-10.8673996	-1.7273049	167.18	DCHS1	dachsous cadherin-related 1
83439	5.23e-25	1.82e-27	0.1351	-10.8584099	-1.46665466	114.03	TCF7L1	transcription factor 7 like 1
10471	6.59e-25	2.34e-27	0.1312	10.8355263	1.42143267	190.47	PFDN6	prefoldin subunit 6
401565	6.92e-25	2.50e-27	0.2102	10.8293575	2.27640149	70.77	FAM166A	family with sequence similarity 166 member A
10440	1.32e-24	4.86e-27	0.1127	10.7682339	1.21353729	536.19	TIMM17A	translocase of inner mitochondrial membrane 17A
4802	1.92e-24	7.21e-27	0.0714	-10.7319391	-0.76626689	366.46	NFYC	nuclear transcription factor Y subunit gamma
558	3.06e-24	1.17e-26	0.1655	-10.6874705	-1.76922663	382.59	AXL	AXL receptor tyrosine kinase
8685	5.30e-24	2.05e-26	0.2427	-10.6347175	-2.58062076	1192.03	MARCO	macrophage receptor with collagenous structure
112268430	6.83e-24	2.70e-26	0.1342	-10.6093772	-1.42426724	899.99	LOC112268430	
922	6.95e-24	2.79e-26	0.2556	-10.6062467	-2.71132754	1152.87	CD5L	CD5 molecule like
23136	8.38e-24	3.42e-26	0.1761	-10.587161	-1.86431566	101.44	EPB41L3	erythrocyte membrane protein band 4.1 like 3
10961	8.88e-24	3.68e-26	0.0841	10.5802364	0.89013297	2844.24	ERP29	endoplasmic reticulum protein 29
25902	1.34e-23	5.63e-26	0.1534	10.5402847	1.61719256	52.8	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like
1003	1.58e-23	6.75e-26	0.1429	-10.5233157	-1.50339	371.78	CDH5	cadherin 5
4360	2.06e-23	8.93e-26	0.204	-10.4968399	-2.14131028	807.42	MRC1	mannose receptor C-type 1
8848	3.11e-23	1.37e-25	0.144	10.4562832	1.50551499	941.36	TSC22D1	TSC22 domain family member 1
28972	3.58e-23	1.60e-25	0.07	10.441414	0.7307464	1077.24	SPCS1	signal peptidase complex subunit 1
4637	4.50e-23	2.05e-25	0.1029	10.4182292	1.07232503	5574.16	MYL6	myosin light chain 6
9672	4.62e-23	2.16e-25	0.1481	-10.4131361	-1.5418297	805.97	SDC3	syndecan 3
2168	4.62e-23	2.14e-25	0.1565	10.4139172	1.62968935	22452.68	FABP1	fatty acid binding protein 1
9540	5.04e-23	2.39e-25	0.2493	10.4033878	2.59397952	85.74	TP53I3	tumor protein p53 inducible protein 3
285636	8.73e-23	4.20e-25	0.125	-10.3496497	-1.29362705	134.27	RIMOC1	RAB7A interacting MON1-CCZ1 complex subunit 1
51258	9.19e-23	4.48e-25	0.0856	10.3433693	0.88537248	845.41	MRPL51	mitochondrial ribosomal protein L51
22898	1.36e-22	6.72e-25	0.1683	-10.3045034	-1.73459519	51.1	DENND3	DENN domain containing 3
5573	1.64e-22	8.22e-25	0.0938	-10.285166	-0.96425341	1339.31	PRKAR1A	protein kinase cAMP-dependent type I regulatory subunit alpha
4511	2.12e-22	1.08e-24	0.4235	10.2590182	4.344271	14134.41	TRNC	tRNA-Cys
2310	3.02e-22	1.55e-24	0.14	-10.2236474	-1.43130699	84.15	FOXO3B	forkhead box O3B
7386	3.86e-22	2.02e-24	0.0713	10.1984143	0.72748151	930.79	UQCRFS1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1
28998	4.66e-22	2.46e-24	0.1092	10.1789418	1.11164246	316.94	MRPL13	mitochondrial ribosomal protein L13
54931	5.67e-22	3.03e-24	0.0938	10.1586839	0.95301499	165.73	TRMT10C	tRNA methyltransferase 10C, mitochondrial RNase P subunit
102724532	6.20e-22	3.36e-24	0.1297	10.1487681	1.31661759	65.78	SP2-DT	SP2 divergent transcript
100527943	6.90e-22	3.78e-24	0.1101	10.1370522	1.11605575	335.05	TGIF2-RAB5IF	TGIF2-RAB5IF readthrough
1340	8.28e-22	4.60e-24	0.0902	10.1180343	0.91271419	1491.29	COX6B1	cytochrome c oxidase subunit 6B1
219972	1.03e-21	5.79e-24	0.1841	-10.0954667	-1.8586652	624.88	MPEG1	macrophage expressed 1
23179	1.09e-21	6.27e-24	0.1343	-10.0875625	-1.35492799	274.51	RGL1	ral guanine nucleotide dissociation stimulator like 1
28996	1.09e-21	6.28e-24	0.0993	-10.0874406	-1.00153923	1904.17	HIPK2	homeodomain interacting protein kinase 2
3339	1.10e-21	6.41e-24	0.1857	-10.0853971	-1.87293042	1006.47	HSPG2	heparan sulfate proteoglycan 2
100463486	1.25e-21	7.35e-24	0.3604	10.0719373	3.62999505	5355.18	MTRNR2L8	MT-RNR2 like 8 (pseudogene)
132228	1.47e-21	8.77e-24	0.1196	10.0545754	1.20300771	88.28	LSMEM2	leucine rich single-pass membrane protein 2
5939	1.70e-21	1.02e-23	0.1325	-10.0395999	-1.33058649	152.94	RBMS2	RNA binding motif single stranded interacting protein 2
128077	1.74e-21	1.07e-23	0.128	-10.0349086	-1.28403469	259.08	LIX1L	limb and CNS expressed 1 like
7077	1.74e-21	1.07e-23	0.137	-10.035299	-1.37512235	1422.99	TIMP2	TIMP metallopeptidase inhibitor 2
283316	2.11e-21	1.31e-23	0.2498	-10.0148273	-2.50175376	36.98	CD163L1	CD163 molecule like 1
102724916	2.63e-21	1.65e-23	0.2752	9.9920279	2.74962685	12.3	LOC102724916	uncharacterized LOC102724916
111089941	3.00e-21	1.93e-23	0.1348	9.9767336	1.34535288	449.7	MMP24-AS1-EDEM2	MMP24-AS1-EDEM2 readthrough
3054	3.00e-21	1.91e-23	0.1321	-9.9775077	-1.31768158	433.8	HCFC1	host cell factor C1
6129	3.71e-21	2.40e-23	0.0821	9.9547592	0.81741374	4797.39	RPL7	ribosomal protein L7
6189	3.73e-21	2.44e-23	0.0883	9.9532479	0.8787017	4363.67	RPS3A	ribosomal protein S3A
100130283	5.01e-21	3.32e-23	0.1332	9.9226487	1.321487	230.01	LOC100130283	uncharacterized LOC100130283
132299	6.14e-21	4.10e-23	0.0864	9.9014387	0.85514008	873.29	OCIAD2	OCIA domain containing 2
27151	6.38e-21	4.31e-23	0.2141	-9.896541	-2.11875214	38.31	CPAMD8	C3 and PZP like alpha-2-macroglobulin domain containing 8
1071	7.16e-21	4.88e-23	0.2455	-9.884008	-2.4265458	412.45	CETP	cholesteryl ester transfer protein
8202	7.65e-21	5.26e-23	0.1298	-9.8764888	-1.28200999	233.32	NCOA3	nuclear receptor coactivator 3
9348	1.26e-20	8.75e-23	0.2466	-9.8254247	-2.42318386	20.96	NDST3	N-deacetylase and N-sulfotransferase 3
6233	1.42e-20	9.99e-23	0.0947	9.8120413	0.92926602	3900.33	RPS27A	ribosomal protein S27a
51019	1.47e-20	1.04e-22	0.0968	9.8076626	0.94973515	219.55	WASHC3	WASH complex subunit 3
10501	1.56e-20	1.11e-22	0.1774	-9.8010504	-1.73890025	50.32	SEMA6B	semaphorin 6B
4579	2.32e-20	1.68e-22	0.3918	9.7597659	3.82382396	10579.74	TRNY	tRNA-Tyr
5683	2.33e-20	1.70e-22	0.0894	9.7583441	0.87193295	1902.57	PSMA2	proteasome 20S subunit alpha 2
102465428	2.50e-20	1.84e-22	0.1672	-9.7504679	-1.63013126	76.7	MIR6717	microRNA 6717
339390	2.72e-20	2.02e-22	0.145	-9.7407589	-1.4122321	786.63	CLEC4G	C-type lectin domain family 4 member G
84933	3.57e-20	2.67e-22	0.1195	9.712382	1.16028847	53.18	C8orf76	chromosome 8 open reading frame 76
100463487	5.59e-20	4.22e-22	0.2605	9.6656009	2.51820566	474.25	MTRNR2L9	MT-RNR2 like 9 (pseudogene)
23211	6.52e-20	4.97e-22	0.1184	-9.6488522	-1.1424215	248.69	ZC3H4	zinc finger CCCH-type containing 4
5199	7.30e-20	5.61e-22	0.185	-9.636424	-1.78316852	491.12	CFP	complement factor properdin
1393	8.24e-20	6.39e-22	0.1615	-9.6230763	-1.55403112	1028.36	CRHBP	corticotropin releasing hormone binding protein
54205	9.24e-20	7.22e-22	0.1243	9.6104387	1.19499925	519.38	CYCS	cytochrome c, somatic
51611	1.07e-19	8.40e-22	0.0666	9.5948653	0.63944047	256.12	DPH5	diphthamide biosynthesis 5
11322	1.23e-19	9.82e-22	0.1858	-9.5787326	-1.77970663	92.27	TMC6	transmembrane channel like 6
384	1.35e-19	1.08e-21	0.0805	9.56853	0.77068817	233.16	ARG2	arginase 2
65108	1.66e-19	1.34e-21	0.0949	-9.5466505	-0.90623492	388.01	MARCKSL1	MARCKS like 1
23166	2.19e-19	1.78e-21	0.1935	-9.5169568	-1.84169874	1004.41	STAB1	stabilin 1
81619	2.25e-19	1.85e-21	0.0781	-9.5130165	-0.74286023	347.1	TSPAN14	tetraspanin 14
9616	2.84e-19	2.35e-21	0.0769	9.4880679	0.72982872	362.11	RNF7	ring finger protein 7
4570	3.33e-19	2.79e-21	0.4335	9.4704577	4.10515452	4704.78	TRNN	tRNA-Asn
6201	3.94e-19	3.32e-21	0.0861	9.4522159	0.81419755	3106.52	RPS7	ribosomal protein S7
50848	4.15e-19	3.52e-21	0.061	9.4459497	0.57662536	2270.83	F11R	F11 receptor
80237	4.56e-19	3.90e-21	0.1486	9.4352568	1.40164018	47.54	ELL3	elongation factor for RNA polymerase II 3
85358	4.80e-19	4.14e-21	0.1537	-9.429108	-1.44913435	275.38	SHANK3	SH3 and multiple ankyrin repeat domains 3
5618	6.09e-19	5.30e-21	0.1486	-9.4031456	-1.39734685	340.74	PRLR	prolactin receptor
359845	1.01e-18	8.87e-21	0.1341	-9.3487308	-1.25404166	192.85	RFLNB	refilin B
1387	1.02e-18	9.05e-21	0.1023	-9.3465679	-0.95625554	599.05	CREBBP	CREB binding protein
4089	1.02e-18	9.07e-21	0.0681	-9.3463815	-0.63663119	753	SMAD4	SMAD family member 4
100131205	1.12e-18	1.01e-20	0.1057	9.3348522	0.98639056	266.57	RPL21P28	ribosomal protein L21 pseudogene 28
22853	1.12e-18	1.01e-20	0.1083	-9.3346727	-1.01124009	290.39	LMTK2	lemur tyrosine kinase 2
6624	1.15e-18	1.05e-20	0.1892	-9.3310405	-1.76582068	286.34	FSCN1	fascin actin-bundling protein 1
1436	1.27e-18	1.17e-20	0.2335	-9.3197474	-2.17592726	818.14	CSF1R	colony stimulating factor 1 receptor
7409	1.63e-18	1.50e-20	0.184	-9.2926678	-1.70980736	69.63	VAV1	vav guanine nucleotide exchange factor 1
6601	2.05e-18	1.90e-20	0.0882	-9.2677237	-0.81778489	452.63	SMARCC2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2
2081	3.07e-18	2.87e-20	0.1341	-9.2235546	-1.23703458	289.07	ERN1	endoplasmic reticulum to nucleus signaling 1
100874085	3.30e-18	3.11e-20	0.1642	-9.2151981	-1.51296561	545.37	NUCB1-AS1	NUCB1 antisense RNA 1
387036	3.42e-18	3.24e-20	0.282	9.2105997	2.59739159	12.02	GUSBP2	GUSB pseudogene 2
6789	3.42e-18	3.27e-20	0.0999	-9.2098667	-0.91972693	281.18	STK4	serine/threonine kinase 4
100652768	3.42e-18	3.29e-20	0.1258	9.2090101	1.15828589	79.2	LOC100652768	uncharacterized LOC100652768
54543	3.52e-18	3.41e-20	0.1088	9.2052649	1.00179203	1208.51	TOMM7	translocase of outer mitochondrial membrane 7
81609	4.75e-18	4.64e-20	0.1454	-9.172129	-1.3334971	148.52	SNX27	sorting nexin 27
54504	5.73e-18	5.63e-20	0.1661	-9.1512569	-1.52034857	402.94	CPVL	carboxypeptidase vitellogenic like
22838	6.31e-18	6.24e-20	0.1161	-9.14011	-1.061233	177.93	RNF44	ring finger protein 44
100302285	7.22e-18	7.20e-20	0.1328	9.124656	1.21144623	180.88	MIR1244-1	microRNA 1244-1
55177	7.41e-18	7.43e-20	0.0782	9.1211413	0.71318733	652.19	RMDN3	regulator of microtubule dynamics 3
54797	9.25e-18	9.34e-20	0.1095	9.0963724	0.99590485	139.25	MED18	mediator complex subunit 18
101928154	9.71e-18	9.87e-20	0.214	9.0904097	1.94548707	409.75	LINC01485	long intergenic non-protein coding RNA 1485
170384	1.08e-17	1.11e-19	0.1382	-9.0776902	-1.25410657	50.26	FUT11	fucosyltransferase 11
84992	1.09e-17	1.13e-19	0.0719	9.0758946	0.65297923	363.94	PIGY	phosphatidylinositol glycan anchor biosynthesis class Y
100996939	1.09e-17	1.13e-19	0.0719	9.0758946	0.65297923	363.94	PYURF	PIGY upstream open reading frame
6144	1.11e-17	1.16e-19	0.1171	9.072856	1.06244718	1474.77	RPL21	ribosomal protein L21
388325	1.17e-17	1.23e-19	0.1567	-9.0666139	-1.42051901	99.15	SCIMP	SLP adaptor and CSK interacting membrane protein
6546	1.20e-17	1.27e-19	0.1689	-9.0631802	-1.53064419	92.38	SLC8A1	solute carrier family 8 member A1
10575	1.36e-17	1.45e-19	0.0784	9.0485328	0.70955441	875.31	CCT4	chaperonin containing TCP1 subunit 4
2119	1.47e-17	1.57e-19	0.1874	-9.0398344	-1.69375175	113.74	ETV5	ETS variant transcription factor 5
7580	1.50e-17	1.61e-19	0.1143	9.0368308	1.03249176	155.15	ZNF32	zinc finger protein 32
4568	1.66e-17	1.80e-19	0.4336	9.0247842	3.91311966	131.1	TRNL2	tRNA-Leu
112268313	1.76e-17	1.92e-19	0.4421	9.0177549	3.98708047	100.81	LOC112268313	
7074	2.12e-17	2.33e-19	0.1637	-8.996546	-1.47230906	91.18	TIAM1	TIAM Rac1 associated GEF 1
103910	2.67e-17	2.95e-19	0.0955	8.9706056	0.85645229	1946.75	MYL12B	myosin light chain 12B
107984974	3.50e-17	3.89e-19	0.0862	8.940154	0.77107688	1605.44	LOC107984974	SMAD specific E3 ubiquitin protein ligase 2 (SMURF2) pseudogene
8635	3.74e-17	4.17e-19	0.1303	-8.9323517	-1.16363677	507.13	RNASET2	ribonuclease T2
100302183	4.35e-17	4.89e-19	0.1917	8.9147715	1.70905494	23.27	MIR1825	microRNA 1825
60492	4.69e-17	5.30e-19	0.0954	8.9057193	0.84957186	412.06	CCDC90B	coiled-coil domain containing 90B
8828	4.86e-17	5.53e-19	0.1885	-8.9011902	-1.67758438	250.87	NRP2	neuropilin 2
51126	5.20e-17	5.95e-19	0.0694	8.8930448	0.61758578	435.27	NAA20	N-alpha-acetyltransferase 20, NatB catalytic subunit
6728	6.10e-17	7.01e-19	0.1101	8.8746584	0.9769329	185.17	SRP19	signal recognition particle 19
101929243	6.36e-17	7.35e-19	0.1502	-8.869421	-1.33203019	111.93	ILRUN-AS1	ILRUN antisense RNA 1
515	6.66e-17	7.75e-19	0.0785	8.8636225	0.69557508	1514.71	ATP5PB	ATP synthase peripheral stalk-membrane subunit b
60592	6.70e-17	7.84e-19	0.0996	8.8622647	0.88247224	382.45	SCOC	short coiled-coil protein
29982	7.95e-17	9.35e-19	0.089	8.8425699	0.78712257	230.56	NRBF2	nuclear receptor binding factor 2
55829	8.03e-17	9.51e-19	0.0882	8.8407798	0.7796868	336.06	SELENOS	selenoprotein S
54870	8.55e-17	1.02e-18	0.084	-8.8331434	-0.74210989	322.46	QRICH1	glutamine rich 1
64101	1.04e-16	1.24e-18	0.2428	-8.8110171	-2.13949993	32.45	LRRC4	leucine rich repeat containing 4
7381	1.06e-16	1.27e-18	0.0961	8.8083311	0.84665804	1819.4	UQCRB	ubiquinol-cytochrome c reductase binding protein
51699	1.12e-16	1.36e-18	0.0705	8.8008764	0.62063804	568.81	VPS29	VPS29 retromer complex component
84918	1.17e-16	1.42e-18	0.0673	8.7954623	0.59167379	177.32	LRP11	LDL receptor related protein 11
51009	1.24e-16	1.52e-18	0.0886	8.7880135	0.7783537	367.76	DERL2	derlin 2
83394	1.26e-16	1.55e-18	0.179	-8.7859384	-1.57239366	159.44	PITPNM3	PITPNM family member 3
2022	1.27e-16	1.58e-18	0.149	-8.7841442	-1.30895666	1437.21	ENG	endoglin
93081	1.31e-16	1.63e-18	0.1126	8.7805701	0.98878035	147.14	TEX30	testis expressed 30
55266	1.49e-16	1.86e-18	0.0963	8.7653338	0.84368165	368.61	TMEM19	transmembrane protein 19
84962	1.61e-16	2.02e-18	0.1858	8.7562394	1.62682306	331.92	AJUBA	ajuba LIM protein
26269	1.65e-16	2.09e-18	0.1022	8.7524559	0.89458509	405.32	FBXO8	F-box protein 8
56655	1.79e-16	2.27e-18	0.1049	8.7430865	0.91747699	162.93	POLE4	DNA polymerase epsilon 4, accessory subunit
6882	1.82e-16	2.33e-18	0.0888	8.7400564	0.77624137	166.73	TAF11	TATA-box binding protein associated factor 11
714	1.84e-16	2.37e-18	0.2399	-8.7382226	-2.09637458	1817.7	C1QC	complement C1q C chain
283131	2.31e-16	2.97e-18	0.512	8.7124299	4.46049467	2226.48	NEAT1	nuclear paraspeckle assembly transcript 1
23328	2.32e-16	3.01e-18	0.1233	-8.7109805	-1.07438189	216.65	SASH1	SAM and SH3 domain containing 1
401466	2.48e-16	3.23e-18	0.1026	8.7030211	0.8927871	282.51	RBIS	ribosomal biogenesis factor
57121	2.56e-16	3.35e-18	0.2053	-8.6990037	-1.7854901	26.2	LPAR5	lysophosphatidic acid receptor 5
59286	2.80e-16	3.69e-18	0.1026	8.6880182	0.89182497	815.46	UBL5	ubiquitin like 5
53826	2.83e-16	3.74e-18	0.1343	-8.6863581	-1.16641284	388.83	FXYD6	FXYD domain containing ion transport regulator 6
5204	3.20e-16	4.25e-18	0.0954	8.6717826	0.82763288	1213.16	PFDN5	prefoldin subunit 5
84268	3.70e-16	4.95e-18	0.0811	8.6544901	0.7019804	248.4	RPAIN	RPA interacting protein
8673	3.71e-16	4.99e-18	0.108	8.6535597	0.93455722	883.19	VAMP8	vesicle associated membrane protein 8
7873	3.87e-16	5.22e-18	0.1707	8.648399	1.47631001	335.31	MANF	mesencephalic astrocyte derived neurotrophic factor
100526740	3.96e-16	5.37e-18	0.0818	8.6451853	0.70699313	266.71	ATP5MF-PTCD1	ATP5MF-PTCD1 readthrough
55691	4.00e-16	5.45e-18	0.1144	-8.6435547	-0.98863209	248.25	FRMD4A	FERM domain containing 4A
10277	4.43e-16	6.07e-18	0.0829	-8.6312566	-0.71586683	597.48	UBE4B	ubiquitination factor E4B
79813	4.60e-16	6.33e-18	0.0992	-8.6263867	-0.85563479	451.1	EHMT1	euchromatic histone lysine methyltransferase 1
79718	4.89e-16	6.76e-18	0.1074	-8.61889	-0.92539297	546.39	TBL1XR1	TBL1X/Y related 1
27095	5.08e-16	7.06e-18	0.08	8.6139561	0.68930409	385.56	TRAPPC3	trafficking protein particle complex subunit 3
3766	5.52e-16	7.72e-18	0.3327	-8.603713	-2.86252232	52.51	KCNJ10	potassium inwardly rectifying channel subfamily J member 10
23129	6.00e-16	8.44e-18	0.1502	-8.5934705	-1.29057042	589.09	PLXND1	plexin D1
5706	6.00e-16	8.47e-18	0.089	8.5930447	0.76509268	517.77	PSMC6	proteasome 26S subunit, ATPase 6
84661	6.10e-16	8.65e-18	0.0711	8.5906513	0.61041832	287.63	DPY30	dpy-30 histone methyltransferase complex regulatory subunit
107986183	7.14e-16	1.02e-17	0.352	-8.5720871	-3.01758659	19.91	LOC107986183	
100529097	8.62e-16	1.23e-17	0.0633	8.5498358	0.54106602	989.88	RPL36A-HNRNPH2	RPL36A-HNRNPH2 readthrough
5033	8.83e-16	1.27e-17	0.3182	-8.5464812	-2.71972264	541.94	P4HA1	prolyl 4-hydroxylase subunit alpha 1
4855	1.05e-15	1.52e-17	0.1562	-8.5253754	-1.3320739	98.4	NOTCH4	notch receptor 4
84696	1.09e-15	1.59e-17	0.1373	8.520598	1.16954493	100.62	ABHD1	abhydrolase domain containing 1
3015	1.34e-15	1.95e-17	0.0865	8.4969197	0.73523396	419.29	H2AZ1	H2A.Z variant histone 1
246182	1.50e-15	2.19e-17	0.3206	8.4832135	2.71970305	14.28	AKR7A2P1	AKR7A2 pseudogene 1
4556	1.50e-15	2.20e-17	0.2494	8.4827551	2.11527689	12631.98	TRNE	tRNA-Glu
100131626	1.62e-15	2.40e-17	0.2945	-8.4726872	-2.49503333	13.1	LOC100131626	uncharacterized LOC100131626
100500804	1.67e-15	2.47e-17	0.1111	8.4690686	0.94132906	617.69	MIR3654	microRNA 3654
254065	1.82e-15	2.71e-17	0.1165	-8.458594	-0.98561275	118.45	BRWD3	bromodomain and WD repeat domain containing 3
3950	2.31e-15	3.45e-17	0.143	8.4300613	1.20510376	3502.43	LECT2	leukocyte cell derived chemotaxin 2
27154	2.43e-15	3.65e-17	0.0872	-8.4236307	-0.73495414	455.52	BRPF3	bromodomain and PHD finger containing 3
100616256	2.57e-15	3.89e-17	0.214	8.4162344	1.80100155	49.7	MIR4721	microRNA 4721
101926943	2.57e-15	3.91e-17	0.128	-8.4156954	-1.07751715	68.54	GTF2I-AS1	GTF2I antisense RNA 1
4738	3.09e-15	4.71e-17	0.0795	8.3936673	0.6668804	536.66	NEDD8	NEDD8 ubiquitin like modifier
55061	3.11e-15	4.76e-17	0.4971	8.3923799	4.17171718	40.83	SUSD4	sushi domain containing 4
55069	3.11e-15	4.78e-17	0.0669	-8.3919248	-0.56153683	1151.59	TMEM248	transmembrane protein 248
3635	3.54e-15	5.47e-17	0.1599	-8.3762271	-1.33962719	139.72	INPP5D	inositol polyphosphate-5-phosphatase D
23294	3.56e-15	5.52e-17	0.1146	-8.3750494	-0.95948242	286.52	ANKS1A	ankyrin repeat and sterile alpha motif domain containing 1A
80352	3.67e-15	5.71e-17	0.174	8.3710184	1.45658778	27.4	RNF39	ring finger protein 39
9414	3.80e-15	5.96e-17	0.0787	-8.3659247	-0.65876552	1040.64	TJP2	tight junction protein 2
100526771	3.80e-15	5.95e-17	0.1459	-8.3662833	-1.22098441	43.45	SMIM35	small integral membrane protein 35
