GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
81853	3.29e-20	1.42e-22	0.0942	-9.776862	-0.9209691	1173.44	TMEM14B	transmembrane protein 14B
2314	3.37e-20	1.46e-22	0.106	9.773373	1.0362402	1036.6	FLII	FLII actin remodeling protein
9683	3.76e-20	1.66e-22	0.071	9.760974	0.693272	412.83	N4BP1	NEDD4 binding protein 1
113419	3.82e-20	1.70e-22	0.1036	9.758186	1.0107288	1252.92	TEX261	testis expressed 261
7852	4.03e-20	1.82e-22	0.2639	-9.751416	-2.5730949	109.59	CXCR4	C-X-C motif chemokine receptor 4
4097	4.44e-20	2.03e-22	0.101	9.740361	0.9835456	238.65	MAFG	MAF bZIP transcription factor G
55662	4.57e-20	2.11e-22	0.068	9.73645	0.662261	698.64	HIF1AN	hypoxia inducible factor 1 subunit alpha inhibitor
823	5.47e-20	2.58e-22	0.1271	9.71592	1.2352316	1155.14	CAPN1	calpain 1
10469	5.47e-20	2.59e-22	0.1145	9.715616	1.1126337	431.09	TIMM44	translocase of inner mitochondrial membrane 44
55626	5.62e-20	2.68e-22	0.0867	9.711845	0.8415922	354.01	AMBRA1	autophagy and beclin 1 regulator 1
100303728	5.74e-20	2.77e-22	0.1452	9.708482	1.4100011	392.82	SLC25A5-AS1	SLC25A5 antisense RNA 1
8078	6.26e-20	3.08e-22	0.0923	9.69767	0.8952093	997.72	USP5	ubiquitin specific peptidase 5
102724146	6.26e-20	3.09e-22	0.2242	9.697471	2.1741118	56.71	LOC102724146	uncharacterized LOC102724146
90390	8.61e-20	4.30e-22	0.103	-9.663757	-0.995108	107.54	MED30	mediator complex subunit 30
9415	8.71e-20	4.40e-22	0.2868	9.661415	2.7711676	7101.88	FADS2	fatty acid desaturase 2
6837	1.17e-19	5.95e-22	0.1163	9.630381	1.1200704	232.47	MED22	mediator complex subunit 22
648791	1.71e-19	8.83e-22	0.3555	-9.589719	-3.4093239	82.11	PPP1R3G	protein phosphatase 1 regulatory subunit 3G
285672	1.77e-19	9.22e-22	0.1561	-9.585246	-1.4960741	319.3	SREK1IP1	SREK1 interacting protein 1
105375378	1.80e-19	9.47e-22	0.1906	-9.582519	-1.8261974	11.68	LOC105375378	uncharacterized LOC105375378
8607	1.81e-19	9.60e-22	0.1101	9.581165	1.0547083	595.9	RUVBL1	RuvB like AAA ATPase 1
3612	1.89e-19	1.01e-21	0.1629	-9.575586	-1.5594305	649.59	IMPA1	inositol monophosphatase 1
10383	2.02e-19	1.09e-21	0.1369	9.567629	1.3101644	1871.91	TUBB4B	tubulin beta 4B class IVb
3312	2.07e-19	1.14e-21	0.1902	9.563805	1.8190869	18853.53	HSPA8	heat shock protein family A (Hsp70) member 8
10939	2.29e-19	1.27e-21	0.0747	9.552321	0.713992	1246.04	AFG3L2	AFG3 like matrix AAA peptidase subunit 2
3164	2.36e-19	1.32e-21	0.3872	-9.54831	-3.6968372	75.91	NR4A1	nuclear receptor subfamily 4 group A member 1
100422872	2.83e-19	1.60e-21	0.284	-9.527995	-2.7063148	17.59	MIR1244-3	microRNA 1244-3
100302213	2.83e-19	1.61e-21	0.1554	9.527526	1.4808251	54.15	MIR1181	microRNA 1181
51092	2.87e-19	1.65e-21	0.0955	9.525048	0.9099143	926.9	SIDT2	SID1 transmembrane family member 2
6522	3.83e-19	2.23e-21	0.1225	9.493819	1.1626639	1423.85	SLC4A2	solute carrier family 4 member 2
6347	3.83e-19	2.24e-21	0.2476	-9.493251	-2.3505355	96.95	CCL2	C-C motif chemokine ligand 2
1209	4.18e-19	2.47e-21	0.142	9.482964	1.3464388	1671.21	CLPTM1	CLPTM1 regulator of GABA type A receptor forward trafficking
10869	6.70e-19	4.00e-21	0.0783	9.43272	0.7382303	824.87	USP19	ubiquitin specific peptidase 19
6560	7.27e-19	4.37e-21	0.118	9.423358	1.1116854	731.63	SLC12A4	solute carrier family 12 member 4
2281	7.55e-19	4.58e-21	0.142	-9.418356	-1.336987	197.08	FKBP1B	FKBP prolyl isomerase 1B
3398	8.24e-19	5.04e-21	0.1526	-9.408292	-1.4358878	3865.9	ID2	inhibitor of DNA binding 2
23061	9.27e-19	5.72e-21	0.1005	9.395	0.94424	2467.76	TBC1D9B	TBC1 domain family member 9B
3184	1.20e-18	7.48e-21	0.0842	-9.366712	-0.7885784	1517.63	HNRNPD	heterogeneous nuclear ribonucleoprotein D
10912	1.21e-18	7.62e-21	0.34	-9.364747	-3.1842428	253.46	GADD45G	growth arrest and DNA damage inducible gamma
10985	1.27e-18	8.04e-21	0.0826	9.359132	0.772941	1372.29	GCN1	GCN1 activator of EIF2AK4
5681	1.33e-18	8.52e-21	0.1435	9.35301	1.3425349	596.05	PSKH1	protein serine kinase H1
105369663	1.35e-18	8.72e-21	0.2147	-9.350567	-2.0079173	202.01	LOC105369663	uncharacterized LOC105369663
79680	1.50e-18	9.74e-21	0.0938	9.338875	0.876435	303.23	RTL10	retrotransposon Gag like 10
22984	1.93e-18	1.26e-20	0.0811	9.311324	0.7548781	505.92	PDCD11	programmed cell death 11
101927682	1.93e-18	1.28e-20	0.1958	9.310223	1.8225259	218.22	CD81-AS1	CD81 antisense RNA 1
2920	2.17e-18	1.45e-20	0.2822	-9.296927	-2.6233606	1728.89	CXCL2	C-X-C motif chemokine ligand 2
79161	2.27e-18	1.52e-20	0.1414	-9.291532	-1.313732	63.85	TMEM243	transmembrane protein 243
359948	2.57e-18	1.76e-20	0.1211	-9.276264	-1.1237958	1384.98	IRF2BP2	interferon regulatory factor 2 binding protein 2
10861	2.57e-18	1.76e-20	0.2039	9.276263	1.8915302	307.96	SLC26A1	solute carrier family 26 member 1
100507217	2.59e-18	1.78e-20	0.138	-9.274808	-1.2803308	507.93	CHASERR	CHD2 adjacent suppressive regulatory RNA
200081	2.99e-18	2.07e-20	0.1045	9.258721	0.9675236	1369.75	TXLNA	taxilin alpha
56894	2.99e-18	2.08e-20	0.0809	9.257938	0.7491584	3316.98	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3
11309	3.01e-18	2.12e-20	0.1464	9.256243	1.3547222	7794.64	SLCO2B1	solute carrier organic anion transporter family member 2B1
286343	3.05e-18	2.16e-20	0.1921	-9.254	-1.7778582	325.55	LURAP1L	leucine rich adaptor protein 1 like
2720	3.17e-18	2.26e-20	0.1266	9.249242	1.1710793	1376.79	GLB1	galactosidase beta 1
7415	3.18e-18	2.29e-20	0.098	9.248036	0.9062387	4821.51	VCP	valosin containing protein
1938	4.12e-18	2.98e-20	0.1195	9.219545	1.1019949	23526.44	EEF2	eukaryotic translation elongation factor 2
3069	4.87e-18	3.55e-20	0.1059	9.200799	0.9739317	10324.86	HDLBP	high density lipoprotein binding protein
400823	5.15e-18	3.81e-20	0.3234	-9.193428	-2.9735038	6.77	FAM177B	family with sequence similarity 177 member B
28987	5.15e-18	3.81e-20	0.0855	9.193208	0.7864687	455.47	NOB1	NIN1 (RPN12) binding protein 1 homolog
79065	5.30e-18	3.95e-20	0.1122	9.189352	1.0311515	1232.36	ATG9A	autophagy related 9A
9708	5.37e-18	4.04e-20	0.151	-9.187101	-1.387663	29.6	PCDHGA8	protocadherin gamma subfamily A, 8
399909	6.35e-18	4.81e-20	0.1558	9.168253	1.4287618	554.88	PCNX3	pecanex 3
80789	7.61e-18	5.80e-20	0.1235	9.147912	1.1297216	366.45	INTS5	integrator complex subunit 5
100852407	7.69e-18	5.90e-20	0.2026	9.146108	1.8527006	47.91	CARS1-AS1	CARS1 antisense RNA 1
1981	8.66e-18	6.70e-20	0.1094	9.132424	0.9992865	5236.67	EIF4G1	eukaryotic translation initiation factor 4 gamma 1
105379382	8.95e-18	6.97e-20	0.1995	-9.128163	-1.8214605	31.76	LOC105379382	uncharacterized LOC105379382
90634	9.54e-18	7.48e-20	0.1492	-9.12046	-1.3611024	1473.08	N4BP2L1	NEDD4 binding protein 2 like 1
23326	9.71e-18	7.66e-20	0.0828	9.117873	0.7546065	2032.07	USP22	ubiquitin specific peptidase 22
4641	1.10e-17	8.72e-20	0.1004	9.103781	0.9142771	1533.13	MYO1C	myosin IC
105379173	1.17e-17	9.33e-20	0.1311	-9.096513	-1.1928866	124.97	LOC105379173	uncharacterized LOC105379173
9600	1.26e-17	1.01e-19	0.2123	9.087683	1.928869	179.07	PITPNM1	phosphatidylinositol transfer protein membrane associated 1
5428	1.31e-17	1.07e-19	0.0837	9.081552	0.7604432	681.85	POLG	DNA polymerase gamma, catalytic subunit
16	1.31e-17	1.07e-19	0.0913	9.081649	0.8295081	2472.44	AARS1	alanyl-tRNA synthetase 1
100506428	1.55e-17	1.27e-19	0.2266	-9.062707	-2.0536649	30.03	CBR3-AS1	CBR3 antisense RNA 1
2041	1.66e-17	1.37e-19	0.1493	9.054555	1.3519674	853.37	EPHA1	EPH receptor A1
55697	1.81e-17	1.51e-19	0.112	9.044193	1.0128751	510.83	VAC14	VAC14 component of PIKFYVE complex
90522	1.93e-17	1.62e-19	0.1438	9.036311	1.2998032	415.52	YIF1B	Yip1 interacting factor homolog B, membrane trafficking protein
347733	1.94e-17	1.63e-19	0.2042	9.035492	1.8452606	297.18	TUBB2B	tubulin beta 2B class IIb
10608	2.58e-17	2.19e-19	0.1601	9.003216	1.4411794	713.79	MXD4	MAX dimerization protein 4
2030	2.61e-17	2.23e-19	0.1168	9.00151	1.051317	2151.24	SLC29A1	solute carrier family 29 member 1 (Augustine blood group)
64771	2.68e-17	2.30e-19	0.0782	8.99794	0.7033133	4448.21	ILRUN	inflammation and lipid regulator with UBA-like and NBR1-like domains
64763	2.71e-17	2.34e-19	0.1183	8.995915	1.0643743	137.83	ZNF574	zinc finger protein 574
51493	3.08e-17	2.68e-19	0.1108	8.981331	0.9952806	1515.4	RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase
1785	3.13e-17	2.74e-19	0.1121	8.978892	1.0067815	1007.85	DNM2	dynamin 2
150094	3.22e-17	2.83e-19	0.3336	-8.974993	-2.9936137	114.14	SIK1	salt inducible kinase 1
4792	3.75e-17	3.32e-19	0.1278	-8.957523	-1.1451918	2258.1	NFKBIA	NFKB inhibitor alpha
650669	3.86e-17	3.44e-19	0.2519	8.953699	2.2556086	79.62	GAS6-AS1	GAS6 antisense RNA 1
64834	3.88e-17	3.48e-19	0.0908	8.952437	0.8132925	577.82	ELOVL1	ELOVL fatty acid elongase 1
23293	3.88e-17	3.50e-19	0.104	8.951758	0.9309856	311.06	SMG6	SMG6 nonsense mediated mRNA decay factor
51390	3.89e-17	3.53e-19	0.0687	-8.95087	-0.6146216	5447.39	AIG1	androgen induced 1
56521	4.20e-17	3.83e-19	0.1465	-8.941781	-1.3095819	661.38	DNAJC12	DnaJ heat shock protein family (Hsp40) member C12
1051	5.12e-17	4.70e-19	0.1785	-8.919168	-1.5918476	1055.85	CEBPB	CCAAT enhancer binding protein beta
28976	5.45e-17	5.03e-19	0.0774	8.91159	0.6893516	692.18	ACAD9	acyl-CoA dehydrogenase family member 9
112268222	5.65e-17	5.25e-19	0.1055	-8.906828	-0.9396182	374.94	LOC112268222	
101928527	5.82e-17	5.43e-19	0.1012	-8.903051	-0.9012114	113	PIGBOS1	PIGB opposite strand 1
378805	6.10e-17	5.73e-19	0.1464	-8.897114	-1.3021584	61.45	LINC-PINT	long intergenic non-protein coding RNA, p53 induced transcript
29922	6.14e-17	5.80e-19	0.1515	-8.895837	-1.3479506	225.98	NME7	NME/NM23 family member 7
9785	6.31e-17	5.99e-19	0.0954	8.892166	0.8485424	626.98	DHX38	DEAH-box helicase 38
7407	7.07e-17	6.76e-19	0.1439	8.878755	1.2777495	599.32	VARS1	valyl-tRNA synthetase 1
375346	7.39e-17	7.10e-19	0.0871	8.8733	0.7731497	737.04	STIMATE	STIM activating enhancer
83955	7.46e-17	7.21e-19	0.1774	-8.871538	-1.5739394	19.41	NACA4P	NACA family member 4, pseudogene
160	8.04e-17	7.82e-19	0.141	8.862605	1.2497292	808.06	AP2A1	adaptor related protein complex 2 subunit alpha 1
100130771	8.05e-17	7.87e-19	0.1527	-8.861848	-1.3528572	57.33	EFCAB10	EF-hand calcium binding domain 10
51304	8.83e-17	8.68e-19	0.0621	8.850936	0.5495168	994.3	ZDHHC3	zinc finger DHHC-type palmitoyltransferase 3
84720	1.08e-16	1.07e-18	0.101	8.827758	0.8912957	616.51	PIGO	phosphatidylinositol glycan anchor biosynthesis class O
8932	1.28e-16	1.27e-18	0.0618	-8.807912	-0.5443697	771.76	MBD2	methyl-CpG binding domain protein 2
23264	1.28e-16	1.28e-18	0.115	8.80788	1.0132339	2045.98	ZC3H7B	zinc finger CCCH-type containing 7B
3654	1.52e-16	1.52e-18	0.1367	8.788023	1.201027	744.04	IRAK1	interleukin 1 receptor associated kinase 1
131118	1.56e-16	1.58e-18	0.0982	-8.784153	-0.8621983	910.86	DNAJC19	DnaJ heat shock protein family (Hsp40) member C19
25885	1.80e-16	1.83e-18	0.1107	8.767276	0.9709003	416.19	POLR1A	RNA polymerase I subunit A
79571	1.84e-16	1.89e-18	0.0939	8.763755	0.8232398	460.84	GCC1	GRIP and coiled-coil domain containing 1
112939	1.84e-16	1.88e-18	0.1423	8.764294	1.2470371	392.05	NACC1	nucleus accumbens associated 1
23463	2.01e-16	2.07e-18	0.0966	8.753151	0.8458048	823.81	ICMT	isoprenylcysteine carboxyl methyltransferase
8733	2.08e-16	2.16e-18	0.1586	8.748852	1.3871389	1366.14	GPAA1	glycosylphosphatidylinositol anchor attachment 1
9673	2.15e-16	2.24e-18	0.094	8.744513	0.8215666	1235.49	SLC25A44	solute carrier family 25 member 44
9963	2.25e-16	2.35e-18	0.1103	8.739019	0.9640539	873.83	SLC23A1	solute carrier family 23 member 1
5709	2.25e-16	2.36e-18	0.0835	8.738448	0.7292717	1528.59	PSMD3	proteasome 26S subunit, non-ATPase 3
6709	2.29e-16	2.42e-18	0.1161	8.735683	1.0142093	2006.89	SPTAN1	spectrin alpha, non-erythrocytic 1
51522	2.38e-16	2.53e-18	0.0871	-8.730857	-0.7600559	1468.36	TMEM14C	transmembrane protein 14C
50636	2.59e-16	2.77e-18	0.1266	8.720686	1.1042753	187.29	ANO7	anoctamin 7
8543	2.64e-16	2.83e-18	0.0982	-8.718002	-0.8560186	515.35	LMO4	LIM domain only 4
9131	3.12e-16	3.37e-18	0.0727	8.69828	0.6319818	2930.16	AIFM1	apoptosis inducing factor mitochondria associated 1
9761	3.22e-16	3.50e-18	0.1039	8.694074	0.9036115	6253.53	MLEC	malectin
117246	3.42e-16	3.72e-18	0.0903	8.686971	0.7842665	675.21	FTSJ3	FtsJ RNA 2'-O-methyltransferase 3
6006	3.73e-16	4.09e-18	0.1008	-8.676238	-0.8749691	275.38	RHCE	Rh blood group CcEe antigens
57592	4.01e-16	4.41e-18	0.0876	8.667581	0.7593539	362.32	ZNF687	zinc finger protein 687
6399	4.09e-16	4.53e-18	0.0953	-8.664684	-0.8253923	194.6	TRAPPC2	trafficking protein particle complex subunit 2
57410	4.10e-16	4.55e-18	0.1197	8.664016	1.0373393	1254.11	SCYL1	SCY1 like pseudokinase 1
9141	4.11e-16	4.58e-18	0.0908	-8.663252	-0.7863706	611.47	PDCD5	programmed cell death 5
2475	4.35e-16	4.88e-18	0.0959	8.656232	0.829992	1382.04	MTOR	mechanistic target of rapamycin kinase
6836	4.40e-16	4.96e-18	0.0715	8.654327	0.6190569	5975.35	SURF4	surfeit 4
220002	4.48e-16	5.07e-18	0.1254	8.651781	1.0853104	500.66	CYB561A3	cytochrome b561 family member A3
1778	4.60e-16	5.23e-18	0.1139	8.648136	0.9851868	2463.48	DYNC1H1	dynein cytoplasmic 1 heavy chain 1
9675	5.06e-16	5.78e-18	0.0743	8.636738	0.6414772	345.63	TTI1	TELO2 interacting protein 1
375061	5.40e-16	6.21e-18	0.15	-8.628694	-1.2942324	67.49	FAM89A	family with sequence similarity 89 member A
639	5.76e-16	6.65e-18	0.2249	-8.620733	-1.9385903	35.06	PRDM1	PR/SET domain 1
113455421	5.82e-16	6.79e-18	0.0941	8.618452	0.811096	898.87	DERPC	DERPC proline and glycine rich nuclear protein
54921	5.82e-16	6.78e-18	0.0941	8.618535	0.811066	898.85	CHTF8	chromosome transmission fidelity factor 8
28952	6.09e-16	7.13e-18	0.1473	8.61276	1.2683718	217.4	CCDC22	coiled-coil domain containing 22
2547	6.44e-16	7.57e-18	0.0865	8.60589	0.7444822	3203.87	XRCC6	X-ray repair cross complementing 6
55222	6.70e-16	7.92e-18	0.1299	8.600812	1.117523	700.21	LRRC20	leucine rich repeat containing 20
57541	6.94e-16	8.23e-18	0.088	8.596349	0.7562697	210.46	ZNF398	zinc finger protein 398
4236	7.31e-16	8.71e-18	0.0859	8.58979	0.7382021	379.28	MFAP1	microfibril associated protein 1
103504734	7.41e-16	8.87e-18	0.3044	-8.587726	-2.6140797	9.57	MIR1244-4	microRNA 1244-4
25920	7.55e-16	9.08e-18	0.143	8.58501	1.2280406	457.02	NELFB	negative elongation factor complex member B
100874085	7.56e-16	9.14e-18	0.1853	8.584324	1.5902794	458.64	NUCB1-AS1	NUCB1 antisense RNA 1
113218482	7.92e-16	9.60e-18	0.1875	8.57859	1.6082044	336.61	MIR9898	microRNA 9898
1488	8.11e-16	9.89e-18	0.1092	-8.575265	-0.9364198	569.98	CTBP2	C-terminal binding protein 2
762	8.34e-16	1.02e-17	0.1663	-8.571621	-1.4256927	64.49	CA4	carbonic anhydrase 4
101927560	8.36e-16	1.03e-17	0.257	-8.57083	-2.2029791	37.68	LOC101927560	uncharacterized LOC101927560
57716	8.36e-16	1.03e-17	0.1716	8.57025	1.4705489	70.83	PRX	periaxin
5660	8.52e-16	1.06e-17	0.1135	8.567581	0.9723758	22294.3	PSAP	prosaposin
6050	8.95e-16	1.12e-17	0.1504	8.560582	1.2874971	1257.04	RNH1	ribonuclease/angiogenin inhibitor 1
83985	8.95e-16	1.12e-17	0.1592	8.561251	1.363225	361.15	SPNS1	SPNS lysolipid transporter 1, lysophospholipid
51604	8.95e-16	1.12e-17	0.117	8.560415	1.0018623	1192.12	PIGT	phosphatidylinositol glycan anchor biosynthesis class T
408050	9.15e-16	1.15e-17	0.1442	8.55745	1.2339724	691.86	NOMO3	NODAL modulator 3
3858	1.06e-15	1.34e-17	0.1336	-8.539768	-1.1411708	214.08	KRT10	keratin 10
2975	1.08e-15	1.37e-17	0.1039	8.537682	0.8866634	643.11	GTF3C1	general transcription factor IIIC subunit 1
9807	1.12e-15	1.43e-17	0.0892	8.532747	0.7614435	491.64	IP6K1	inositol hexakisphosphate kinase 1
